genres,revenue,popularity,vote_average,name
7,603900354,44.141021,6.2,Family
7,591794936,48.681969,7.4,Family
7,585178928,64.183321,6.8,Family
7,574480841,48.780039,6.3,Family
7,563749323,36.65422,5.5,Family
7,562816256,106.815545,7.5,Family
7,559852396,49.98659,5.8,Family
7,554987477,20.678787,6.4,Family
7,543514353,101.187052,6.7,Family
7,543513985,113.858273,7.1,Family
7,538983207,125.114374,6.7,Family
7,532680671,48.110909,6.6,Family
7,527068851,46.875375,6.9,Family
7,521311860,66.390712,7.8,Family
7,521170825,56.747978,6.7,Family
7,504050219,92.982009,7.4,Family
7,500188435,42.40024,6.3,Family
7,497366869,73.575118,7.3,Family
7,494878759,67.263269,7.5,Family
7,491868548,46.985445,5.7,Family
7,484635760,46.200042,6.5,Family
7,484409218,67.298732,7.3,Family
7,476684675,2.186927,7.1,Family
7,474968763,53.905592,6.7,Family
7,473226958,61.692197,6.7,Family
7,471222889,62.341073,7.1,Family
7,469160692,59.547928,7.5,Family
7,461983149,82.643036,6.6,Family
7,443140005,29.412262,5.4,Family
7,441286195,30.884535,7.0,Family
7,419651413,53.978602,6.3,Family
7,415686217,49.661984,6.2,Family
7,413106170,81.781591,5.9,Family
7,383257136,99.561972,7.1,Family
7,381509870,36.167578,6.0,Family
7,381109762,76.603233,8.0,Family
7,373554033,73.640445,7.7,Family
7,373552094,84.366984,6.5,Family
7,368871007,63.473086,6.8,Family
7,367275019,47.094369,5.8,Family
7,363258859,87.350802,6.8,Family
7,361366633,47.336034,5.5,Family
7,358991681,81.487685,6.3,Family
7,358375603,56.257411,6.8,Family
7,354248063,26.548594,6.2,Family
7,349779543,45.720894,5.9,Family
7,349424282,115.597753,6.1,Family
7,347434178,32.473628,5.5,Family
7,346079773,47.845589,6.7,Family
7,345141403,45.419668,6.2,Family
7,343397247,36.32705,6.3,Family
7,342695435,23.473004,5.4,Family
7,341631208,28.964162,5.0,Family
7,340487652,29.21998,6.6,Family
7,332000000,43.345252,7.4,Family
7,331926147,51.692953,6.6,Family
7,321887208,68.757242,6.7,Family
7,318502923,33.769336,4.7,Family
7,314432665,47.973995,5.6,Family
7,311594032,36.952268,5.8,Family
7,309979994,41.845878,6.3,Family
7,306941670,61.788035,7.1,Family
7,305875730,47.323228,6.4,Family
7,304320254,67.427755,7.6,Family
7,300854823,33.648404,6.6,Family
7,300135367,30.475297,5.8,Family
7,294456605,21.462935,5.4,Family
7,292817841,26.710398,5.1,Family
7,287928194,19.830132,6.0,Family
7,287594577,29.332905,5.7,Family
7,286214286,37.960289,7.4,Family
7,282570682,44.765377,6.1,Family
7,274925095,118.968562,8.3,Family
7,272912430,38.73494,6.7,Family
7,268426634,36.711378,6.4,Family
7,267447150,47.651878,6.8,Family
7,267045765,62.479574,6.7,Family
7,260696994,29.558157,6.0,Family
7,259207227,39.882276,7.0,Family
7,254134910,34.36645,6.0,Family
7,250200000,36.125715,6.5,Family
7,249288105,30.863434,4.9,Family
7,248384621,41.247402,6.4,Family
7,245724603,29.91353,6.6,Family
7,244527583,45.769562,7.1,Family
7,244082376,30.951203,6.9,Family
7,242988466,46.781182,6.5,Family
7,233755553,27.867368,5.8,Family
7,229736344,27.683874,6.1,Family
7,226497209,61.121717,6.0,Family
7,224834564,31.789029,6.5,Family
7,218613188,29.464852,6.8,Family
7,212874442,23.531721,5.9,Family
7,209154322,130.311355,6.2,Family
7,201584141,11.187696,5.2,Family
7,200804534,17.667826,5.2,Family
7,197687603,43.349855,5.5,Family
7,197309027,26.61951,6.1,Family
7,197011982,21.998734,4.7,Family
7,192452832,30.380747,6.8,Family
7,189833357,16.234053,6.3,Family
7,187479518,39.58676,7.5,Family
7,187361754,32.835777,5.7,Family
7,186053725,51.548589,6.7,Family
7,185770160,32.319043,7.0,Family
7,184925486,80.171283,6.9,Family
7,183953723,16.791058,5.5,Family
7,183611771,9.895061,5.1,Family
7,183345589,44.19092,6.0,Family
7,183293131,31.250383,5.2,Family
7,183018522,48.126297,5.5,Family
7,182290266,16.302378,5.2,Family
7,177977226,11.50396,5.3,Family
7,176104344,13.543053,4.9,Family
7,174578751,40.262261,5.9,Family
7,173398518,16.901954,6.4,Family
7,173000000,27.082182,5.3,Family
7,172855065,14.646884,5.5,Family
7,171757863,41.515702,6.0,Family
7,169956806,27.990284,5.4,Family
7,169852759,27.46264,5.3,Family
7,169327687,51.113717,7.2,Family
7,165335153,40.176265,6.5,Family
7,165184237,17.047276,6.5,Family
7,164433867,18.106021,5.6,Family
7,162839667,21.436682,6.3,Family
7,155545279,13.788422,6.0,Family
7,151668774,20.716023,6.9,Family
7,150406466,17.7735,5.8,Family
7,149281606,12.25264,4.9,Family
7,149044513,23.230851,5.9,Family
7,147934180,21.543389,5.5,Family
7,147880543,20.699212,6.0,Family
7,145771527,55.659988,7.1,Family
7,144000000,14.132583,5.8,Family
7,143695338,31.974359,6.2,Family
7,141702264,16.930969,5.1,Family
7,140175006,36.368839,6.3,Family
7,140161792,27.870755,6.7,Family
7,140073390,37.321848,6.5,Family
7,139804348,45.565918,7.4,Family
7,137587063,40.646102,7.0,Family
7,137298489,32.044191,6.1,Family
7,136159423,17.455024,5.0,Family
7,135680000,19.819893,5.6,Family
7,135560026,48.032734,7.1,Family
7,133821816,33.439187,6.0,Family
7,132900000,20.344364,5.0,Family
7,129832389,22.501041,5.5,Family
7,128388320,48.03528,5.9,Family
7,127392239,17.537154,6.9,Family
7,126546518,10.088006,5.2,Family
7,124596398,51.146047,7.3,Family
7,122563539,41.670544,7.4,Family
7,122489822,24.356483,6.4,Family
7,120455994,24.287306,6.7,Family
7,120081841,38.629763,6.5,Family
7,119723358,24.085144,5.3,Family
7,118338361,23.700759,6.4,Family
7,113006880,35.4763,5.8,Family
7,112483764,11.77398,4.9,Family
7,110000000,14.414937,5.7,Family
7,109862682,15.341196,6.1,Family
7,109578115,38.924136,7.2,Family
7,108255770,30.656345,6.6,Family
7,107944236,27.097932,6.0,Family
7,107597242,41.258487,5.0,Family
7,107139399,39.539045,6.7,Family
7,106303988,23.935053,5.5,Family
7,106269971,6.775294,6.9,Family
7,104945765,23.661071,5.6,Family
7,104478416,51.742065,6.6,Family
7,103951461,19.625972,5.7,Family
7,102272727,59.961523,7.4,Family
7,101702060,53.090422,5.8,Family
7,100654149,22.14595,6.1,Family
7,100491683,7.981116,5.7,Family
7,100138851,46.727941,6.8,Family
7,100086793,31.586215,6.4,Family
7,100076342,14.353279,5.6,Family
7,98441954,6.735922,4.8,Family
7,97918663,13.590677,5.2,Family
7,97437106,34.890999,7.3,Family
7,95608995,18.39217,6.0,Family
7,95404397,6.63839,6.7,Family
7,95149435,30.002907,6.0,Family
7,93945766,17.060695,5.7,Family
7,93375151,18.735024,5.0,Family
7,92219310,13.707843,5.2,Family
7,91038276,9.969624,6.3,Family
7,90874570,14.530946,7.0,Family
7,90683916,30.816341,6.9,Family
7,90450008,31.160542,6.5,Family
7,88923251,16.027955,5.5,Family
7,86369815,11.041659,5.8,Family
7,85564310,14.788073,4.4,Family
7,84460846,28.670193,7.0,Family
7,84300000,46.007991,6.9,Family
7,83761844,12.25622,5.0,Family
7,83320000,32.875469,7.2,Family
7,80936232,12.739721,5.6,Family
7,80383290,14.808304,6.2,Family
7,80197993,14.642055,5.6,Family
7,80035402,25.03414,6.4,Family
7,78000000,15.505137,5.8,Family
7,77112176,13.410919,6.0,Family
7,76657000,10.639916,7.0,Family
7,76432727,37.054554,7.0,Family
7,75700498,21.095489,5.9,Family
7,75597042,11.263361,6.5,Family
7,74597643,18.14218,5.7,Family
7,73034460,13.25753,5.7,Family
7,72779000,10.430832,5.3,Family
7,72417394,14.329891,6.3,Family
7,72070731,20.786616,7.4,Family
7,69834815,9.894346,6.2,Family
7,69700000,18.281798,6.0,Family
7,69425966,12.31101,4.4,Family
7,69131860,11.356079,5.2,Family
7,68514844,16.715631,5.6,Family
7,68411275,9.18885,5.9,Family
7,66002004,12.050755,5.1,Family
7,64459316,22.550135,6.0,Family
7,64321501,15.194239,6.1,Family
7,63800345,6.293217,5.2,Family
7,62646763,18.492655,6.0,Family
7,62172050,8.884318,6.9,Family
7,61141030,6.703319,4.7,Family
7,61112916,4.280619,4.5,Family
7,59468275,6.248309,4.4,Family
7,57881056,13.707183,5.3,Family
7,57490374,27.018886,6.0,Family
7,56070433,8.99269,5.6,Family
7,55534455,11.927667,5.7,Family
7,55181129,20.239061,5.5,Family
7,52970014,9.125594,5.6,Family
7,52424533,6.967857,6.7,Family
7,51854875,16.394452,6.5,Family
7,51053787,23.980329,5.9,Family
7,50877145,16.493576,5.8,Family
7,50752337,8.932837,6.4,Family
7,50650079,18.676291,5.0,Family
7,47801389,43.217089,7.7,Family
7,47301471,12.373248,6.1,Family
7,47231070,5.952527,5.1,Family
7,46471023,41.258956,7.5,Family
7,45554533,9.829859,6.3,Family
7,45300000,17.371327,5.7,Family
7,45236543,14.639324,5.5,Family
7,44460850,5.699058,6.6,Family
7,44352417,11.870301,6.0,Family
7,44091067,24.857079,6.1,Family
7,43967255,14.136476,6.8,Family
7,42365581,14.779537,6.6,Family
7,42093706,20.415572,6.7,Family
7,42000000,10.207065,5.1,Family
7,41400000,12.439495,7.1,Family
7,39514713,18.650748,6.4,Family
7,39300000,12.300789,5.3,Family
7,38992758,12.362599,5.5,Family
7,38793283,5.894163,4.9,Family
7,38172500,16.059443,6.9,Family
7,38159905,22.074306,5.8,Family
7,38085778,10.410933,4.6,Family
7,37799643,11.35972,7.0,Family
7,37402877,8.305998,7.0,Family
7,36850101,6.80692,5.1,Family
7,36754634,14.44381,6.3,Family
7,36450736,4.580081,3.3,Family
7,35841901,8.265317,6.1,Family
7,35323292,6.889633,6.9,Family
7,35287788,27.908783,6.6,Family
7,35134820,8.981427,3.9,Family
7,35078241,8.386432,6.3,Family
7,34793160,13.13724,6.5,Family
7,34153101,5.987486,6.1,Family
7,33889159,10.81439,6.4,Family
7,33754967,67.417542,7.4,Family
7,33082548,1.714972,5.3,Family
7,32645546,3.334804,6.1,Family
7,31179516,4.623609,4.7,Family
7,30857814,44.533612,7.6,Family
7,28972508,4.100942,5.1,Family
7,28283637,9.27875,4.2,Family
7,27645491,13.288177,5.9,Family
7,27388767,22.71592,5.9,Family
7,27281507,15.085981,7.2,Family
7,27187375,6.459787,5.8,Family
7,26288320,18.815442,6.6,Family
7,24000000,9.191187,5.4,Family
7,23937870,16.282962,5.1,Family
7,23159305,61.245957,7.6,Family
7,23144499,11.241802,5.3,Family
7,23006849,16.931846,5.8,Family
7,22593409,4.482714,5.8,Family
7,21049053,2.753313,5.9,Family
7,20915465,14.587367,4.0,Family
7,20659423,3.656491,6.8,Family
7,20158808,47.862016,7.0,Family
7,20080020,4.475007,5.3,Family
7,19478106,14.051852,5.2,Family
7,19406406,10.706613,7.3,Family
7,19294144,15.128316,7.4,Family
7,18663238,9.933926,6.8,Family
7,18662027,6.682006,5.9,Family
7,18253415,11.090254,6.5,Family
7,18197398,12.601677,4.4,Family
7,17869048,23.465539,6.2,Family
7,17292381,1.081822,5.4,Family
7,16702864,4.492859,4.9,Family
7,16671505,21.312186,5.8,Family
7,16290976,6.589193,5.8,Family
7,16178959,3.593349,5.4,Family
7,15431177,7.538513,6.9,Family
7,15369573,1.586598,4.7,Family
7,14460000,19.143721,6.8,Family
7,13596911,10.54544,5.9,Family
7,13555988,4.365196,6.1,Family
7,13521829,10.694417,4.8,Family
7,12506188,10.304172,4.9,Family
7,11137801,5.650125,6.7,Family
7,9644124,42.868495,8.0,Family
7,9494789,10.651202,6.7,Family
7,9109322,5.886228,1.9,Family
7,8345056,1.767479,5.5,Family
7,8109160,11.103202,7.6,Family
7,7314027,7.864011,4.9,Family
7,7000000,21.01755,6.1,Family
7,6500000,5.753564,6.3,Family
7,5210988,7.716606,5.4,Family
7,4720371,2.206097,6.7,Family
7,4562146,2.353441,4.1,Family
7,4000000,23.981601,7.4,Family
7,3878993,0.903529,6.3,Family
7,3566637,4.098444,7.1,Family
7,2570000,0.738652,3.0,Family
7,2154696,0.518056,3.8,Family
7,2119994,0.068228,5.6,Family
7,1100000,0.253595,6.7,Family
7,900000,7.072118,7.8,Family
7,669276,2.439184,6.8,Family
7,565592,0.376662,10.0,Family
7,531826,0.305922,3.9,Family
7,140987,0.122874,5.8,Family
7,140666,1.458884,6.1,Family
7,73706,5.258726,2.3,Family
7,6399,8.842722,5.1,Family
7,103,4.590277,6.0,Family
7,0,0.500753,4.6,Family
7,0,4.238482,5.4,Family
7,0,0.71087,7.4,Family
7,0,6.86302,6.7,Family
7,0,17.375562,6.5,Family
7,0,0.165909,5.8,Family
7,0,0.630226,5.0,Family
7,0,5.417787,5.5,Family
7,0,9.815394,6.1,Family
7,0,5.057695,6.8,Family
7,0,2.492747,4.9,Family
7,0,2.952932,5.6,Family
7,0,0.87066,6.4,Family
7,0,14.398356,5.4,Family
7,0,11.095914,5.9,Family
7,0,7.157635,4.3,Family
7,0,2.094151,6.2,Family
7,0,25.450534,5.6,Family
7,0,6.643778,5.9,Family
7,0,0.172299,5.5,Family
7,0,0.065103,5.7,Family
7,0,0.087574,5.5,Family
7,0,0.249561,4.7,Family
7,0,17.561955,4.3,Family
7,0,0.077577,5.0,Family
7,0,1.048524,6.8,Family
7,0,8.701183,7.5,Family
7,0,19.83683,6.7,Family
7,0,4.980585,4.6,Family
7,0,0.28397,0.0,Family
7,0,18.251129,4.9,Family
7,0,17.815595,3.6,Family
7,0,0.42583,7.5,Family
7,0,0.060003,8.0,Family
7,0,1.280733,6.4,Family
7,0,22.573237,5.4,Family
7,0,9.225166,5.2,Family
7,0,2.651418,6.1,Family
7,0,0.082978,4.8,Family
7,0,0.920591,7.5,Family
7,0,0.772668,7.2,Family
7,0,0.339757,5.2,Family
7,0,3.56033,4.7,Family
7,0,3.09159,6.3,Family
7,0,0.702971,6.1,Family
7,0,8.884405,6.5,Family
7,0,20.935169,7.0,Family
7,0,10.621353,7.3,Family
7,0,3.269459,4.9,Family
7,0,5.499412,7.1,Family
7,0,4.488547,6.9,Family
7,0,4.382761,3.7,Family
7,0,4.976268,6.8,Family
7,0,6.579017,4.8,Family
7,0,3.455018,5.6,Family
7,0,1.799504,5.8,Family
7,0,0.838938,6.4,Family
7,0,2.163683,6.2,Family
7,0,0.28576,2.2,Family
7,0,1.874783,6.5,Family
7,0,14.182301,5.3,Family
7,0,8.321586,6.7,Family
7,0,5.675535,6.5,Family
7,0,1.916351,4.6,Family
7,0,0.553752,6.0,Family
7,0,13.525704,5.7,Family
7,0,7.964289,4.8,Family
7,0,1.985552,6.8,Family
7,0,4.04701,5.1,Family
7,0,1.446172,6.4,Family
7,0,4.63093,5.7,Family
7,0,4.795244,6.9,Family
7,0,7.377587,5.6,Family
7,0,21.801188,6.2,Family
7,0,12.335827,5.8,Family
7,0,5.099923,6.8,Family
7,0,3.084874,4.1,Family
7,0,1.413934,6.5,Family
7,0,2.849895,6.2,Family
7,0,9.681147,6.1,Family
7,0,7.712206,5.5,Family
7,0,11.158906,5.5,Family
7,0,6.27141,6.4,Family
7,0,2.596338,6.1,Family
7,0,1.374409,5.5,Family
7,0,4.115398,6.4,Family
7,0,5.842299,5.3,Family
7,0,1.800119,5.9,Family
7,0,0.722911,2.9,Family
7,0,5.856363,5.6,Family
7,0,10.364582,5.8,Family
7,0,8.010046,5.5,Family
7,0,16.536374,6.1,Family
7,0,2.126139,6.6,Family
7,0,8.772574,8.2,Family
7,0,1.128559,5.8,Family
7,0,0.18094,3.7,Family
7,0,3.644872,6.5,Family
7,0,0.194848,0.0,Family
7,0,18.568021,5.5,Family
7,0,5.73667,5.7,Family
7,0,15.011624,6.9,Family
7,0,4.103764,3.8,Family
7,0,0.912395,4.7,Family
7,0,12.867326,6.3,Family
7,0,13.655735,5.3,Family
7,0,6.048743,6.3,Family
7,0,3.379454,5.4,Family
7,0,5.784661,5.8,Family
7,0,22.001408,6.7,Family
7,0,23.139971,6.9,Family
7,0,11.349664,5.9,Family
7,0,8.792054,3.8,Family
7,0,12.099486,6.3,Family
7,0,5.214408,5.0,Family
7,0,2.645722,4.5,Family
7,0,1.682839,3.2,Family
7,0,6.908351,4.3,Family
7,0,9.03154,6.4,Family
7,0,5.0348,5.8,Family
7,0,4.030724,6.5,Family
7,0,0.028756,0.0,Family
7,0,0.999655,3.0,Family
7,0,3.11319,7.0,Family
7,0,8.255708,5.6,Family
7,0,10.006282,5.4,Family
7,0,6.718497,5.0,Family
7,0,15.805449,5.6,Family
7,0,1.684948,3.8,Family
7,0,1.88484,5.4,Family
7,0,3.7387,6.2,Family
8,2787965087,150.437577,7.2,Fantasy
8,1118888979,123.630332,8.1,Fantasy
8,1065659812,145.847379,7.0,Fantasy
8,1045713802,135.413856,6.4,Fantasy
8,1025491110,78.530105,6.4,Fantasy
8,1021103568,108.849621,7.0,Fantasy
8,976475550,109.984351,7.5,Fantasy
8,966550600,94.199316,6.7,Fantasy
8,961000000,139.082615,6.9,Fantasy
8,958400000,94.370564,7.6,Fantasy
8,956019788,120.965743,7.1,Fantasy
8,938212738,78.144395,7.4,Fantasy
8,933959197,98.885637,7.4,Fantasy
8,926287400,106.914973,8.0,Fantasy
8,919838758,47.320801,6.7,Fantasy
8,895921036,101.250416,7.5,Fantasy
8,890871626,115.699814,5.9,Fantasy
8,876688482,132.397737,7.4,Fantasy
8,873260194,155.790452,5.7,Fantasy
8,871368364,138.049577,8.0,Fantasy
8,829000000,99.687084,6.1,Fantasy
8,821708551,82.502566,6.8,Fantasy
8,798958165,42.986467,6.0,Fantasy
8,792910554,56.105798,7.3,Fantasy
8,789804554,79.679601,7.7,Fantasy
8,783766341,35.149586,6.7,Fantasy
8,758539785,110.620647,7.0,Fantasy
8,752600867,44.041186,6.0,Fantasy
8,752215857,89.866276,6.5,Fantasy
8,748806957,67.391328,6.7,Fantasy
8,747862775,118.078691,7.5,Fantasy
8,745000000,90.23792,5.9,Fantasy
8,709827462,94.815867,5.6,Fantasy
8,705717432,89.270217,6.5,Fantasy
8,698491347,107.069763,5.8,Fantasy
8,691210692,68.550698,6.9,Fantasy
8,662845518,99.398009,6.5,Fantasy
8,655011224,271.972889,7.5,Fantasy
8,644571402,99.499595,6.8,Fantasy
8,624029371,56.758411,6.2,Fantasy
8,623722818,65.677399,7.5,Fantasy
8,609123048,100.21391,7.6,Fantasy
8,585178928,64.183321,6.8,Fantasy
8,574480841,48.780039,6.3,Fantasy
8,563749323,36.65422,5.5,Fantasy
8,554987477,20.678787,6.4,Fantasy
8,549368315,68.87691,6.3,Fantasy
8,543514353,101.187052,6.7,Fantasy
8,538983207,125.114374,6.7,Fantasy
8,505000000,41.967005,6.9,Fantasy
8,504050219,92.982009,7.4,Fantasy
8,494878759,67.263269,7.5,Fantasy
8,491868548,46.985445,5.7,Fantasy
8,484572835,109.684788,6.4,Fantasy
8,484409218,67.298732,7.3,Fantasy
8,477200000,143.350376,5.8,Fantasy
8,474968763,53.905592,6.7,Fantasy
8,469160692,59.547928,7.5,Fantasy
8,449326618,86.493424,6.6,Fantasy
8,443140005,29.412262,5.4,Fantasy
8,433677183,63.148529,6.3,Fantasy
8,433013274,41.862983,6.0,Fantasy
8,419651413,53.978602,6.3,Fantasy
8,415686217,49.661984,6.2,Fantasy
8,415440673,15.953444,6.3,Fantasy
8,413106170,81.781591,5.9,Fantasy
8,411348924,44.104469,7.0,Fantasy
8,401128639,60.034162,5.2,Fantasy
8,396600000,77.178973,5.8,Fantasy
8,392616625,127.084938,5.8,Fantasy
8,391081192,57.925623,5.4,Fantasy
8,372234864,42.990906,5.8,Fantasy
8,368871007,63.473086,6.8,Fantasy
8,361366633,47.336034,5.5,Fantasy
8,358375603,56.257411,6.8,Fantasy
8,351583407,85.30318,6.6,Fantasy
8,349424282,115.597753,6.1,Fantasy
8,347434178,32.473628,5.5,Fantasy
8,345141403,45.419668,6.2,Fantasy
8,342695435,23.473004,5.4,Fantasy
8,341631208,28.964162,5.0,Fantasy
8,340487652,29.21998,6.6,Fantasy
8,336529144,48.205606,5.2,Fantasy
8,335154643,62.169881,6.2,Fantasy
8,333932083,60.269279,7.3,Fantasy
8,318502923,33.769336,4.7,Fantasy
8,306941670,61.788035,7.1,Fantasy
8,305875730,47.323228,6.4,Fantasy
8,300854823,33.648404,6.6,Fantasy
8,300218018,48.507081,6.9,Fantasy
8,300135367,30.475297,5.8,Fantasy
8,299370084,56.268916,6.5,Fantasy
8,294456605,21.462935,5.4,Fantasy
8,292817841,26.710398,5.1,Fantasy
8,289047763,60.810723,5.4,Fantasy
8,287928194,19.830132,6.0,Fantasy
8,284600000,103.698022,8.2,Fantasy
8,280000000,59.113174,6.6,Fantasy
8,274925095,118.968562,8.3,Fantasy
8,274703340,41.498631,5.7,Fantasy
8,268426634,36.711378,6.4,Fantasy
8,263920180,109.528572,7.3,Fantasy
8,254134910,34.36645,6.0,Fantasy
8,250200000,36.125715,6.5,Fantasy
8,249288105,30.863434,4.9,Fantasy
8,245623848,39.873791,5.8,Fantasy
8,245527149,50.306728,5.7,Fantasy
8,238207122,50.073575,4.2,Fantasy
8,237681299,41.176631,6.0,Fantasy
8,234710455,49.549984,8.2,Fantasy
8,232713139,47.686442,5.6,Fantasy
8,229147509,66.21806,5.3,Fantasy
8,228738393,46.834704,5.2,Fantasy
8,226904017,37.917002,5.7,Fantasy
8,226497209,61.121717,6.0,Fantasy
8,224803475,53.02787,5.7,Fantasy
8,222231186,21.218,5.9,Fantasy
8,215529201,64.457947,6.2,Fantasy
8,215283742,35.580815,5.8,Fantasy
8,212902372,65.90161,5.6,Fantasy
8,212874442,23.531721,5.9,Fantasy
8,211989043,20.652943,5.5,Fantasy
8,198685114,21.272734,6.4,Fantasy
8,197687603,43.349855,5.5,Fantasy
8,193677158,4.72629,6.0,Fantasy
8,191502426,37.179547,6.7,Fantasy
8,190458706,30.515175,6.5,Fantasy
8,189833357,16.234053,6.3,Fantasy
8,188133322,43.348022,7.0,Fantasy
8,184925486,80.171283,6.9,Fantasy
8,183987723,85.36908,5.2,Fantasy
8,183345589,44.19092,6.0,Fantasy
8,183018522,48.126297,5.5,Fantasy
8,182290266,16.302378,5.2,Fantasy
8,181466833,22.644275,5.4,Fantasy
8,179265204,47.436675,5.7,Fantasy
8,176104344,13.543053,4.9,Fantasy
8,174578751,40.262261,5.9,Fantasy
8,173398518,16.901954,6.4,Fantasy
8,173000000,27.082182,5.3,Fantasy
8,172855065,14.646884,5.5,Fantasy
8,169327687,51.113717,7.2,Fantasy
8,165333180,37.537093,5.3,Fantasy
8,162839667,21.436682,6.3,Fantasy
8,160388063,58.57976,6.5,Fantasy
8,160112671,58.401204,6.1,Fantasy
8,159375308,60.732738,8.2,Fantasy
8,156505388,56.811056,5.5,Fantasy
8,155010032,67.169587,6.2,Fantasy
8,153083102,45.072136,6.9,Fantasy
8,152036382,15.039407,6.2,Fantasy
8,151668774,20.716023,6.9,Fantasy
8,151119219,43.753585,7.4,Fantasy
8,150962475,41.796339,5.9,Fantasy
8,150680864,56.257249,5.3,Fantasy
8,149217355,48.622278,4.7,Fantasy
8,149022650,29.498304,6.3,Fantasy
8,146936910,52.612025,5.7,Fantasy
8,144000000,14.132583,5.8,Fantasy
8,143695338,31.974359,6.2,Fantasy
8,142940100,36.069611,6.9,Fantasy
8,140752617,66.242737,5.6,Fantasy
8,140175006,36.368839,6.3,Fantasy
8,140073390,37.321848,6.5,Fantasy
8,137298489,32.044191,6.1,Fantasy
8,135560026,48.032734,7.1,Fantasy
8,132900000,20.344364,5.0,Fantasy
8,132511035,84.630969,7.7,Fantasy
8,132180323,42.551902,7.1,Fantasy
8,128905366,49.660055,5.7,Fantasy
8,128769345,20.28119,5.4,Fantasy
8,128388320,48.03528,5.9,Fantasy
8,127906624,17.097041,6.3,Fantasy
8,123307945,17.783361,4.7,Fantasy
8,122919055,46.199482,7.6,Fantasy
8,122489822,24.356483,6.4,Fantasy
8,122195920,16.470895,5.4,Fantasy
8,117195061,43.571612,7.2,Fantasy
8,115267375,31.791979,6.4,Fantasy
8,114178613,63.628459,5.2,Fantasy
8,112265139,38.634767,5.5,Fantasy
8,111340801,49.020045,6.4,Fantasy
8,109862682,15.341196,6.1,Fantasy
8,109578115,38.924136,7.2,Fantasy
8,108255770,30.656345,6.6,Fantasy
8,107944236,27.097932,6.0,Fantasy
8,106303988,23.935053,5.5,Fantasy
8,105316267,40.138009,5.6,Fantasy
8,105197635,13.365715,5.8,Fantasy
8,102854431,13.43573,6.5,Fantasy
8,102356381,44.529429,6.8,Fantasy
8,102272727,59.961523,7.4,Fantasy
8,101371017,44.090535,6.1,Fantasy
8,101229792,37.492928,6.7,Fantasy
8,100914445,13.658985,7.2,Fantasy
8,100086793,31.586215,6.4,Fantasy
8,100076342,14.353279,5.6,Fantasy
8,100000000,18.379124,5.8,Fantasy
8,100000000,6.889437,4.7,Fantasy
8,99318987,47.479755,6.5,Fantasy
8,97571250,35.384423,7.6,Fantasy
8,97437106,34.890999,7.3,Fantasy
8,96455697,41.569541,6.3,Fantasy
8,95708457,81.829237,6.6,Fantasy
8,94000000,44.690107,7.3,Fantasy
8,93525586,29.257137,6.6,Fantasy
8,93246388,23.835055,6.0,Fantasy
8,91353501,51.927471,6.2,Fantasy
8,91188905,19.375768,5.2,Fantasy
8,90565421,45.514031,6.2,Fantasy
8,90383208,19.348007,5.6,Fantasy
8,89792502,39.127082,5.9,Fantasy
8,89162162,45.151657,5.6,Fantasy
8,87840042,19.833664,5.0,Fantasy
8,86915017,36.960953,7.1,Fantasy
8,85131830,26.074908,5.9,Fantasy
8,83258226,90.809408,7.6,Fantasy
8,80936232,12.739721,5.6,Fantasy
8,79114085,31.802807,6.6,Fantasy
8,78309131,28.350927,5.4,Fantasy
8,75850624,22.164202,5.3,Fantasy
8,73326666,58.553213,7.1,Fantasy
8,71485043,21.891078,6.8,Fantasy
8,70906973,52.744331,7.4,Fantasy
8,69821334,21.735068,6.1,Fantasy
8,69700000,18.281798,6.0,Fantasy
8,69131860,11.356079,5.2,Fantasy
8,68411275,9.18885,5.9,Fantasy
8,66002004,12.050755,5.1,Fantasy
8,65663276,82.052056,7.4,Fantasy
8,64352607,37.181019,6.3,Fantasy
8,64321501,15.194239,6.1,Fantasy
8,61698899,27.220157,6.4,Fantasy
8,61648500,39.448066,5.4,Fantasy
8,61548707,31.565117,5.9,Fantasy
8,60896147,20.252143,4.8,Fantasy
8,60328000,21.620317,6.7,Fantasy
8,60052138,40.721373,5.6,Fantasy
8,58000000,15.639016,6.5,Fantasy
8,57881056,13.707183,5.3,Fantasy
8,57490374,27.018886,6.0,Fantasy
8,56681566,28.613892,4.8,Fantasy
8,55181129,20.239061,5.5,Fantasy
8,54682547,23.088571,6.2,Fantasy
8,54674226,43.862456,6.5,Fantasy
8,53653224,32.26789,7.1,Fantasy
8,53587404,4.822033,4.0,Fantasy
8,53000000,47.51363,7.5,Fantasy
8,51854875,16.394452,6.5,Fantasy
8,51416464,28.019226,6.0,Fantasy
8,51376861,11.916389,3.8,Fantasy
8,49627779,13.210898,4.6,Fantasy
8,48063435,8.178203,5.4,Fantasy
8,47301471,12.373248,6.1,Fantasy
8,46683377,15.142701,6.3,Fantasy
8,45479110,11.644243,5.4,Fantasy
8,43165571,24.054062,6.0,Fantasy
8,43061982,27.615108,6.0,Fantasy
8,42365581,14.779537,6.6,Fantasy
8,42285169,20.219385,5.3,Fantasy
8,42000000,10.207065,5.1,Fantasy
8,41797066,39.381913,4.9,Fantasy
8,41482207,33.98637,6.2,Fantasy
8,41382841,12.243887,5.9,Fantasy
8,39514713,18.650748,6.4,Fantasy
8,39459427,16.848899,6.3,Fantasy
8,38172500,16.059443,6.9,Fantasy
