director,revenue,popularity,vote_average,name
723,24748670,12.741073,6.2,Gavin Hood
723,9879971,2.504169,6.9,Gavin Hood
947,131457682,16.92991,7.0,Jean-Jacques Annaud
947,96976270,41.273567,7.2,Jean-Jacques Annaud
947,62172050,8.884318,6.9,Jean-Jacques Annaud
947,55260558,6.537986,7.1,Jean-Jacques Annaud
1603,288747895,80.316463,6.9,Neil Burger
1603,86915017,36.960953,7.1,Neil Burger
1603,0,0.471264,5.6,Neil Burger
1603,0,8.747922,6.3,Neil Burger
123,1153304495,198.372395,7.1,Anthony Russo
123,714766572,72.225265,7.6,Anthony Russo
123,130431368,18.600367,5.4,Anthony Russo
123,0,3.582733,6.2,Anthony Russo
1141,106371651,23.441135,6.2,Jonathan Lynn
1141,64088552,19.231507,7.3,Jonathan Lynn
1141,3453043,10.791954,6.4,Jonathan Lynn
1141,0,5.417787,5.5,Jonathan Lynn
848,110627965,23.218144,5.6,Irwin Winkler
848,0,5.778724,5.9,Irwin Winkler
848,0,5.706767,7.2,Irwin Winkler
848,0,3.138118,6.3,Irwin Winkler
940,110803676,15.98212,5.1,Jay Chandrasekhar
940,19179969,14.304444,5.8,Jay Chandrasekhar
940,18492362,16.312803,6.6,Jay Chandrasekhar
940,5001655,2.62082,5.1,Jay Chandrasekhar
804,110879513,11.47316,6.7,Harold Becker
804,54249294,8.41856,5.4,Harold Becker
804,0,3.621837,6.0,Harold Becker
804,0,18.877795,6.0,Harold Becker
500,111858363,12.854853,7.4,David Lean
500,69995385,41.286336,7.8,David Lean
500,33300000,23.109959,7.7,David Lean
500,27187653,9.548391,6.9,David Lean
1950,148412065,12.06538,6.1,Russell Mulcahy
1950,48063435,8.178203,5.4,Russell Mulcahy
1950,5900000,29.253833,6.8,Russell Mulcahy
1950,76382,2.609057,5.0,Russell Mulcahy
1845,27362712,3.501158,7.0,Rick Famuyiwa
1845,25059640,5.537646,7.1,Rick Famuyiwa
1845,21409028,6.733485,5.7,Rick Famuyiwa
1845,17986781,29.761163,7.2,Rick Famuyiwa
1798,114660784,19.708731,6.7,Randall Wallace
1798,101332962,11.150261,6.0,Randall Wallace
1798,60251371,9.525037,6.8,Randall Wallace
1798,0,28.98027,6.3,Randall Wallace
1936,114908830,26.69592,5.8,Ronny Yu
1936,50671850,14.340095,5.5,Ronny Yu
1936,14,9.670031,5.9,Ronny Yu
1936,0,0.912395,4.7,Ronny Yu
525,115772733,27.835436,6.3,David Twohy
525,98337295,46.630062,6.2,David Twohy
525,53187659,18.493202,6.7,David Twohy
525,22852638,20.792603,6.2,David Twohy
1543,122915111,44.478043,6.7,Mikael Håfström
1543,96047633,11.492474,5.8,Mikael Håfström
1543,94679598,35.169779,6.5,Mikael Håfström
1543,57479076,17.7091,6.1,Mikael Håfström
1139,116980662,43.742241,6.4,Jonathan Levine
1139,39187783,33.372828,7.0,Jonathan Levine
1139,2899975,7.161051,6.2,Jonathan Levine
1139,0,12.284939,5.7,Jonathan Levine
914,117719158,31.64341,5.8,James Wong
914,72700000,21.746245,5.7,James Wong
914,53302314,38.799596,6.4,James Wong
914,0,21.677732,2.9,James Wong
70,27092880,20.403344,7.0,Amy Heckerling
70,0,7.251897,4.8,Amy Heckerling
70,0,16.051328,6.9,Amy Heckerling
70,0,5.214408,5.0,Amy Heckerling
903,132511035,84.630969,7.7,James McTeigue
903,60462347,19.085403,6.2,James McTeigue
903,29657751,22.520842,6.1,James McTeigue
903,0,33.625477,5.4,James McTeigue
1691,288383523,17.107065,6.5,Paul Feig
1691,229147509,66.21806,5.3,Paul Feig
1691,158674180,37.654688,6.5,Paul Feig
1691,0,10.006282,5.4,Paul Feig
93,940335536,85.688789,7.6,Andrew Stanton
93,521311860,66.390712,7.8,Andrew Stanton
93,363258859,87.350802,6.8,Andrew Stanton
93,284139100,43.926995,6.1,Andrew Stanton
1678,100734718,13.706357,5.3,Patrick Lussier
1678,33000337,6.756771,4.6,Patrick Lussier
1678,28931401,30.387148,5.3,Patrick Lussier
1678,0,6.814247,5.6,Patrick Lussier
200,25000000,22.889294,8.1,Billy Wilder
200,25000000,39.30982,8.0,Billy Wilder
200,11000000,6.903314,7.4,Billy Wilder
200,0,4.117968,6.9,Billy Wilder
839,91974818,29.105407,6.4,Iain Softley
839,57490374,27.018886,6.0,Iain Softley
839,50315140,30.920075,7.1,Iain Softley
839,7563728,17.842246,6.2,Iain Softley
526,92380927,24.917665,6.4,David Wain
526,24159934,20.908494,5.3,David Wain
526,0,12.036888,5.3,David Wain
526,0,3.865122,4.9,David Wain
837,146198896,15.002502,6.5,Hugh Wilson
837,116400000,10.704596,6.5,Hugh Wilson
837,40263020,8.737058,6.3,Hugh Wilson
837,0,8.792054,3.8,Hugh Wilson
86,27500000,4.742537,5.7,Andrew Fleming
86,24769466,19.517239,6.3,Andrew Fleming
86,0,5.293363,6.1,Andrew Fleming
86,0,5.0348,5.8,Andrew Fleming
1223,141220678,35.376971,5.4,Keenen Ivory Wayans
1223,113086475,28.703007,6.3,Keenen Ivory Wayans
1223,101595121,12.421504,5.3,Keenen Ivory Wayans
1223,29392418,3.290639,6.0,Keenen Ivory Wayans
2148,141195658,31.036,6.5,Terence Young
2148,78898765,41.298723,6.9,Terence Young
2148,59600000,48.901542,6.9,Terence Young
2148,5200000,0.146783,6.5,Terence Young
2149,98126565,40.072583,7.2,Terrence Malick
2149,54674226,43.862456,6.5,Terrence Malick
2149,30536013,19.106154,6.4,Terrence Malick
2149,0,13.857194,7.6,Terrence Malick
82,368875760,54.884297,7.2,Andrew Davis
82,78382433,18.827753,5.5,Andrew Davis
82,60209334,20.58862,5.3,Andrew Davis
82,0,22.001408,6.7,Andrew Davis
1052,36642838,11.183197,6.3,John Dahl
1052,22921898,18.422008,6.9,John Dahl
1052,10166502,8.923215,6.8,John Dahl
1052,2426851,6.091951,6.2,John Dahl
1827,100000000,18.379124,5.8,Richard Fleischer
1827,29548291,9.795985,6.9,Richard Fleischer
1827,28200000,9.358197,6.8,Richard Fleischer
1827,6948633,12.752463,5.0,Richard Fleischer
229,287928194,19.830132,6.0,Brad Silberling
229,198685114,21.272734,6.4,Brad Silberling
229,68688831,19.38841,5.3,Brad Silberling
229,10011050,8.982335,6.5,Brad Silberling
1022,370569774,74.506246,6.6,Joe Johnston
1022,368780809,1.859364,5.7,Joe Johnston
1022,108103450,16.759252,6.5,Joe Johnston
1022,0,21.214571,5.5,Joe Johnston
2049,100086793,31.586215,6.4,Spike Jonze
2049,47351251,53.682367,7.9,Spike Jonze
2049,32801173,26.441669,7.3,Spike Jonze
2049,22863596,27.546914,7.3,Spike Jonze
1362,136621271,70.668923,6.4,Luke Greenfield
1362,84772742,13.786075,4.6,Luke Greenfield
1362,59901913,14.029012,5.9,Luke Greenfield
1362,30411183,39.784026,6.3,Luke Greenfield
271,136267476,52.571674,6.1,Burr Steers
271,48190704,21.75433,6.8,Burr Steers
271,16374328,28.397048,5.5,Burr Steers
271,4777465,2.062087,6.5,Burr Steers
1972,11000000,4.495256,7.2,Sam Peckinpah
1972,5000000,2.676535,6.9,Sam Peckinpah
1972,638641,14.970654,7.6,Sam Peckinpah
1972,14873,3.490215,6.2,Sam Peckinpah
1620,196781193,34.519636,6.2,Nick Cassavetes
1620,115603229,55.109138,7.7,Nick Cassavetes
1620,102244770,27.465433,7.0,Nick Cassavetes
1620,95714875,24.09152,7.1,Nick Cassavetes
260,177841558,19.439386,6.2,Bruce Beresford
260,145793296,19.585801,7.0,Bruce Beresford
260,20719451,1.876811,6.8,Bruce Beresford
260,0,7.828459,7.0,Bruce Beresford
2042,39438674,6.081772,4.7,Simon Wincer
2042,17300889,9.025236,4.7,Simon Wincer
2042,7434726,12.869436,6.1,Simon Wincer
2042,0,11.360997,6.5,Simon Wincer
1535,227817248,31.703608,5.5,Michel Gondry
1535,72258126,56.481487,7.9,Michel Gondry
1535,11718595,1.697846,6.4,Michel Gondry
1535,0,17.662683,6.2,Michel Gondry
894,54926886,14.518708,6.5,James Gray
894,5867686,13.832464,6.2,James Gray
894,3148182,8.290636,6.6,James Gray
894,0,10.150993,6.0,James Gray
356,18750246,4.053017,6.6,Christopher Guest
356,5542025,4.330428,5.9,Christopher Guest
356,0,4.348416,7.3,Christopher Guest
356,0,10.982255,6.7,Christopher Guest
1986,233093859,41.890722,5.2,Scott Derrickson
1986,144216468,32.602868,6.3,Scott Derrickson
1986,77712439,41.045084,6.7,Scott Derrickson
1986,0,29.359201,5.9,Scott Derrickson
1074,309208309,25.767395,7.2,John Lee Hancock
1074,112544580,31.957947,7.3,John Lee Hancock
1074,75597042,11.263361,6.5,John Lee Hancock
1074,25819961,10.660441,5.8,John Lee Hancock
1733,200804534,17.667826,5.2,Peter Hewitt
1733,12506188,10.304172,4.9,Peter Hewitt
1733,0,10.364582,5.8,Peter Hewitt
1733,0,11.349664,5.9,Peter Hewitt
1408,57500000,34.224204,6.4,Mark L. Lester
1408,17080167,11.379652,5.9,Mark L. Lester
1408,2275557,8.403859,5.7,Mark L. Lester
1408,0,5.643023,6.2,Mark L. Lester
2139,226904017,37.917002,5.7,Tarsem Singh
2139,183018522,48.126297,5.5,Tarsem Singh
2139,104155843,25.413955,6.0,Tarsem Singh
2139,30523226,66.097437,6.3,Tarsem Singh
2271,501818,44.656151,6.9,Vincenzo Natali
2271,0,11.636883,6.7,Vincenzo Natali
2271,0,3.408955,5.8,Vincenzo Natali
2271,0,23.227877,5.5,Vincenzo Natali
1770,226830568,80.879032,7.2,Pierre Morel
1770,52826594,27.916284,6.1,Pierre Morel
1770,13644292,26.935458,5.5,Pierre Morel
1770,9584131,17.493735,6.5,Pierre Morel
1821,17570324,16.553594,7.6,Richard Brooks
1821,13007551,7.821438,7.4,Richard Brooks
1821,10400000,6.734965,7.3,Richard Brooks
1821,0,0.225627,6.9,Richard Brooks
1759,469160692,59.547928,7.5,Phil Lord
1759,242988466,46.781182,6.5,Phil Lord
1759,201585328,62.714026,6.7,Phil Lord
1759,188441614,52.380982,7.0,Phil Lord
547,30987695,15.976335,5.5,Dennie Gordon
547,0,10.0403,5.5,Dennie Gordon
547,0,1.86453,4.3,Dennie Gordon
547,0,7.057765,5.8,Dennie Gordon
873,216197492,28.497242,5.4,Jake Kasdan
873,126069509,72.641296,5.3,Jake Kasdan
873,18317151,10.73522,6.6,Jake Kasdan
873,1980338,2.732031,6.0,Jake Kasdan
2281,15795189,2.959547,6.6,Walter Hill
2281,14828081,5.762037,4.9,Walter Hill
2281,12398628,17.227376,6.1,Walter Hill
2281,9489829,22.503935,5.2,Walter Hill
703,307077295,80.581367,7.7,Gabriele Muccino
703,168167691,41.472404,7.5,Gabriele Muccino
703,0,4.240495,5.8,Gabriele Muccino
703,0,17.932561,5.4,Gabriele Muccino
1054,54418872,38.006982,6.7,John Erick Dowdle
1054,40855419,8.083995,5.5,John Erick Dowdle
1054,40100000,26.510558,6.1,John Erick Dowdle
1054,33583175,30.934688,5.8,John Erick Dowdle
2095,212385533,34.391792,6.1,Steve Oedekerk
2095,72779000,10.430832,5.3,Steve Oedekerk
2095,0,8.288813,6.1,Steve Oedekerk
2095,0,8.618208,6.3,Steve Oedekerk
1723,257850122,17.002623,6.8,Peter Cattaneo
1723,8762890,13.832376,5.6,Peter Cattaneo
1723,140666,1.458884,6.1,Peter Cattaneo
1723,0,0.669169,6.5,Peter Cattaneo
984,505000000,41.967005,6.9,Jerry Zucker
984,127600435,19.143321,5.9,Jerry Zucker
984,85498534,18.60049,6.0,Jerry Zucker
984,83453539,46.116885,7.1,Jerry Zucker
1755,519311965,120.09361,7.0,Peyton Reed
1755,225990978,43.849351,6.4,Peyton Reed
1755,204999686,26.251217,5.6,Peyton Reed
1755,90449929,14.754281,5.8,Peyton Reed
47,34522221,5.961119,6.8,Alex Kendrick
47,33456317,6.093989,7.0,Alex Kendrick
47,10178331,4.563698,6.6,Alex Kendrick
47,0,1.048524,6.8,Alex Kendrick
1752,264118201,56.488027,7.8,Peter Weir
1752,235860116,55.458584,8.1,Peter Weir
1752,212011111,36.973031,6.9,Peter Weir
1752,68706993,19.195399,7.0,Peter Weir
2045,119723856,45.66662,7.3,Sofia Coppola
2045,60474340,22.364549,6.5,Sofia Coppola
2045,10409377,26.218912,7.1,Sofia Coppola
2045,0,9.590373,6.0,Sofia Coppola
2182,258270008,73.82289,6.4,Timur Bekmambetov
2182,112265139,38.634767,5.5,Timur Bekmambetov
2182,94061311,29.608322,5.3,Timur Bekmambetov
2182,32000000,12.540624,6.3,Timur Bekmambetov
2280,253625427,31.719463,5.6,Walt Becker
2280,233755553,27.867368,5.8,Walt Becker
2280,92219310,13.707843,5.2,Walt Becker
2280,38275483,35.108498,5.9,Walt Becker
2001,242786137,38.616744,5.8,Sean Anders
2001,107670357,82.185281,6.1,Sean Anders
2001,58058367,21.723897,5.5,Sean Anders
2001,18755936,17.952817,6.0,Sean Anders
941,4417580,10.409155,6.1,Jay Duplass
941,0,3.299345,5.8,Jay Duplass
941,0,1.243955,6.2,Jay Duplass
941,0,15.212569,6.1,Jay Duplass
1100,51842679,11.42943,5.6,John Stockwell
1100,44434439,14.723467,5.8,John Stockwell
1100,16929123,6.130096,6.6,John Stockwell
1100,0,6.526588,4.5,John Stockwell
399,52099090,28.223664,6.3,Craig Gillespie
399,38307627,17.312433,6.6,Craig Gillespie
399,24922237,18.27083,6.0,Craig Gillespie
399,11293663,15.817096,7.1,Craig Gillespie
1931,53854588,10.731574,5.9,Ron Shelton
1931,51142659,10.605084,5.0,Ron Shelton
1931,9237470,6.373316,6.5,Ron Shelton
1931,8434146,5.566203,5.7,Ron Shelton
1073,559852396,49.98659,5.8,John Lasseter
1073,497366869,73.575118,7.3,John Lasseter
1073,461983149,82.643036,6.6,John Lasseter
1073,373554033,73.640445,7.7,John Lasseter
1083,304654182,65.402595,5.2,John Moore
1083,91753202,24.012986,6.0,John Moore
1083,85416905,25.903237,5.2,John Moore
1083,21009180,20.374308,5.7,John Moore
1110,212404396,25.877794,6.0,Jon Amiel
1110,74208267,29.211255,5.4,Jon Amiel
1110,13801755,6.397042,6.5,Jon Amiel
1110,0,14.211699,6.4,Jon Amiel
629,603900354,44.141021,6.2,Eric Darnell
629,532680671,48.110909,6.6,Eric Darnell
629,373552094,84.366984,6.5,Eric Darnell
629,171757863,41.515702,6.0,Eric Darnell
746,63013281,41.946523,7.3,"George Tillman, Jr."
746,48814909,24.147269,7.0,"George Tillman, Jr."
746,23081726,26.324874,6.1,"George Tillman, Jr."
746,0,4.105363,6.6,"George Tillman, Jr."
224,694713380,77.77477,6.8,Brad Bird
224,631442092,77.817571,7.4,Brad Bird
224,209154322,130.311355,6.2,Brad Bird
224,23159305,61.245957,7.6,Brad Bird
1425,316360478,29.843818,6.8,Martin Brest
1425,142940100,36.069611,6.9,Martin Brest
1425,38413606,12.821329,7.2,Martin Brest
1425,7266209,9.053456,3.5,Martin Brest
537,202026112,25.159168,5.9,Dean Parisot
537,90683916,30.816341,6.9,Dean Parisot
537,10443316,3.033471,4.8,Dean Parisot
537,0,44.34333,6.4,Dean Parisot
196,62646763,18.492655,6.0,Bille Woodruff
196,36351350,5.625632,5.4,Bille Woodruff
196,0,7.544515,5.4,Bille Woodruff
196,0,3.810827,5.2,Bille Woodruff
2010,14500000,38.771062,7.6,Sergio Leone
2010,6000000,88.377076,8.1,Sergio Leone
2010,5321508,49.333137,8.1,Sergio Leone
2010,0,49.336397,8.2,Sergio Leone
1884,103166989,8.9876,5.7,Robert Iscove
1884,20627372,9.119797,5.4,Robert Iscove
1884,4922166,1.623338,3.0,Robert Iscove
945,74541707,10.99991,6.2,Jay Russell
945,0,5.675535,6.5,Jay Russell
945,0,4.115398,6.4,Jay Russell
2306,101758490,13.152822,4.6,William Brent Bell
2306,64188367,38.179483,5.8,William Brent Bell
2306,27105095,4.34503,5.3,William Brent Bell
858,19504039,26.259389,6.7,J.C. Chandor
858,12007070,37.629309,6.5,J.C. Chandor
858,6108720,28.540614,6.6,J.C. Chandor
2285,103738726,7.859226,5.9,Warren Beatty
2285,40382659,4.602185,7.1,Warren Beatty
2285,29202884,4.52363,6.3,Warren Beatty
1932,48572000,32.579697,6.6,Ron Underwood
1932,7103973,12.092241,4.4,Ron Underwood
1932,0,6.643778,5.9,Ron Underwood
1614,46905889,5.164281,5.6,Nicholas Hytner
1614,17200925,6.961736,6.8,Nicholas Hytner
1614,13401952,3.771652,6.6,Nicholas Hytner
1606,22211426,21.538222,5.8,Neil Marshall
1606,6814789,22.708647,5.9,Neil Marshall
1606,0,23.413188,6.8,Neil Marshall
743,11000000,1.606314,6.9,George Sidney
743,8000000,1.726175,7.3,George Sidney
743,6892000,0.628051,7.0,George Sidney
1941,105200903,29.041198,6.2,Ruben Fleischer
1941,102391382,57.300674,7.2,Ruben Fleischer
1941,40547440,25.039383,5.6,Ruben Fleischer
2065,100914445,13.658985,7.2,Stephen Chow
2065,47301471,12.373248,6.1,Stephen Chow
2065,42776760,17.54768,6.6,Stephen Chow
1024,13620075,10.74648,6.0,Joe Nussbaum
1024,10130000,11.837067,5.7,Joe Nussbaum
1024,0,5.842299,5.3,Joe Nussbaum
2240,50907422,26.509175,6.6,Trey Parker
2240,0,5.06516,6.2,Trey Parker
2240,0,27.197799,7.1,Trey Parker
1499,19839492,17.151293,7.5,Michael Haneke
1499,7938872,15.175289,6.3,Michael Haneke
1499,0,17.94739,7.2,Michael Haneke
152,74787599,3.845231,5.9,Barbra Streisand
152,30400000,3.389249,6.2,Barbra Streisand
152,0,3.844926,6.5,Barbra Streisand
829,36620508,17.145287,5.4,Howard Deutch
829,26155781,14.729386,5.5,Howard Deutch
829,0,14.837288,6.1,Howard Deutch
585,30551495,8.630825,5.0,Douglas McGrath
585,1151330,3.680896,6.4,Douglas McGrath
585,0,5.099923,6.8,Douglas McGrath
450,19322135,15.590001,5.9,Danny DeVito
450,0,11.329727,5.9,Danny DeVito
450,0,5.926966,6.1,Danny DeVito
127,65464324,18.632156,5.8,Anton Corbijn
127,31554855,26.708193,6.5,Anton Corbijn
127,8159508,11.357474,7.5,Anton Corbijn
571,14056528,6.377523,6.0,Don Coscarelli
571,7282851,5.003615,6.3,Don Coscarelli
571,0,9.954848,6.7,Don Coscarelli
1830,33333531,21.606001,5.4,Richard Kelly
1830,1270522,61.210016,7.7,Richard Kelly
1830,374743,9.349386,5.2,Richard Kelly
1985,98837872,46.049902,6.3,Scott Cooper
1985,39462438,17.697042,6.8,Scott Cooper
1985,15400000,29.230298,6.5,Scott Cooper
1696,98410061,28.223163,7.2,Paul Haggis
1696,51148651,34.421696,6.9,Paul Haggis
1696,29541790,15.676123,6.6,Paul Haggis
1915,75902208,23.449703,6.6,Roger Kumble
1915,68696770,18.65632,5.3,Roger Kumble
1915,39340177,13.668633,4.6,Roger Kumble
2078,67192859,11.62423,4.6,Stephen T. Kay
2078,19412993,4.494788,4.8,Stephen T. Kay
2078,0,0.596889,6.7,Stephen T. Kay
614,9600000,16.015599,8.0,Elia Kazan
614,8000000,14.884756,7.6,Elia Kazan
614,7800000,5.381536,6.8,Elia Kazan
1042,30749142,11.543363,4.5,John Boorman
1042,28008462,7.047975,6.2,John Boorman
1042,3200000,5.164423,7.1,John Boorman
1111,73174566,18.380176,5.9,Jon Avnet
1111,16930884,16.883429,5.7,Jon Avnet
1111,0,4.801849,5.9,Jon Avnet
1176,1519557910,144.448633,7.4,Joss Whedon
1176,1405403694,134.279229,7.3,Joss Whedon
1176,38869464,45.388937,7.4,Joss Whedon
1924,10382407,7.44268,5.5,Roland Joffé
1924,0,6.668679,5.9,Roland Joffé
1924,0,2.418535,4.8,Roland Joffé
1524,25754284,4.928777,6.4,Michael Schultz
1524,6804016,0.019984,5.0,Michael Schultz
1524,0,0.720091,7.0,Michael Schultz
888,118587880,53.727146,6.1,James DeMonaco
888,108782847,82.975841,6.6,James DeMonaco
888,89328627,54.403033,6.0,James DeMonaco
1119,0,2.659804,5.7,Jon Knautz
1119,0,8.039223,5.2,Jon Knautz
1119,0,1.273773,6.2,Jon Knautz
2284,25473093,14.376463,5.3,Walter Salles
2284,8784318,14.613152,5.5,Walter Salles
2284,5596708,5.928937,7.6,Walter Salles
1255,68915888,3.74263,5.5,Kevin Rodney Sullivan
1255,65070412,6.501815,5.6,Kevin Rodney Sullivan
1255,37672350,2.003047,6.0,Kevin Rodney Sullivan
1500,35926213,33.93914,7.2,Michael Hoffman
1500,0,3.659292,6.7,Michael Hoffman
1500,0,6.796079,6.9,Michael Hoffman
776,68106245,19.258041,7.0,Gregory Hoblit
776,32483410,12.677505,5.9,Gregory Hoblit
776,32287044,14.244518,5.9,Gregory Hoblit
922,116700000,17.681707,7.1,Jane Campion
922,4440055,9.230073,6.8,Jane Campion
922,23,10.536092,4.6,Jane Campion
1506,69485490,18.678415,5.8,Michael Lehmann
1506,17218080,16.803457,5.4,Michael Lehmann
1506,0,14.18136,5.2,Michael Lehmann
333,25434291,15.896312,6.3,Chris Rock
333,13196245,4.536745,5.0,Chris Rock
333,0,3.457194,5.3,Chris Rock
1634,45710059,14.023082,7.4,Niki Caro
1634,41400000,12.439495,7.1,Niki Caro
1634,25224242,12.779201,6.8,Niki Caro
256,0,0.429587,3.3,Brian Trenchard-Smith
256,0,3.94487,3.9,Brian Trenchard-Smith
256,0,0.809588,3.6,Brian Trenchard-Smith
1228,876302,4.749885,6.5,Kelly Reichardt
1228,0,0.713906,6.4,Kelly Reichardt
1228,0,1.673208,6.3,Kelly Reichardt
533,46243000,14.139004,6.7,Davis Guggenheim
533,5108820,5.833687,5.5,Davis Guggenheim
533,2955039,2.365328,6.0,Davis Guggenheim
1005,46442528,12.885985,6.3,Jim Sheridan
1005,43318349,22.07638,6.8,Jim Sheridan
1005,38502340,19.267479,5.8,Jim Sheridan
302,7871522,16.930914,7.7,Charles Ferguson
302,1431623,2.283796,7.2,Charles Ferguson
302,0,1.618138,0.0,Charles Ferguson
1271,22000000,0.785744,7.0,King Vidor
1271,20400000,7.60445,6.2,King Vidor
1271,12200000,0.835617,5.4,King Vidor
1807,70100000,6.420434,5.4,Reginald Hudlin
1807,16930185,8.93941,5.0,Reginald Hudlin
1807,13700000,2.259537,5.7,Reginald Hudlin
2014,34077920,27.256849,6.7,Shana Feste
2014,20529194,7.809701,5.9,Shana Feste
2014,0,6.903186,6.2,Shana Feste
781,46683377,15.142701,6.3,Griffin Dunne
781,32438988,35.350303,4.4,Griffin Dunne
781,0,0.690089,4.0,Griffin Dunne
1567,108981275,127.525581,8.2,Miloš Forman
1567,51973029,31.82675,7.8,Miloš Forman
1567,47434430,24.444186,6.9,Miloš Forman
2096,64572262,33.926473,6.0,Steve Pink
2096,49002684,11.828068,6.0,Steve Pink
2096,12314651,16.618874,5.0,Steve Pink
304,95404397,6.63839,6.7,Charles Martin Smith
304,52424533,6.967857,6.7,Charles Martin Smith
304,23144499,11.241802,5.3,Charles Martin Smith
573,76432727,37.054554,7.0,Don Michael Paul
573,0,2.881239,3.8,Don Michael Paul
573,0,6.337063,4.6,Don Michael Paul
1134,5380251,29.782161,6.0,Jonathan Glazer
1134,0,11.21273,7.0,Jonathan Glazer
1134,0,7.698075,5.9,Jonathan Glazer
1581,28575078,10.400603,6.6,Morgan Spurlock
1581,621951,0.692497,6.4,Morgan Spurlock
1581,0,7.944457,8.0,Morgan Spurlock
226,85412898,26.072228,7.0,Brad Furman
226,62616646,22.975918,5.5,Brad Furman
226,15436808,24.672234,6.6,Brad Furman
1528,60141683,18.661541,5.4,Michael Tiddes
1528,21164799,14.947588,4.3,Michael Tiddes
1528,0,18.428909,5.4,Michael Tiddes
2058,66351,10.19041,5.6,Stefan Ruzowitzky
2058,23000,1.833058,6.1,Stefan Ruzowitzky
2058,0,5.025938,6.1,Stefan Ruzowitzky
967,60700000,40.28635,6.3,Jeff Wadlow
967,41627431,26.21425,6.4,Jeff Wadlow
967,10047674,6.926926,5.6,Jeff Wadlow
885,2466444,7.79068,6.2,James Cox
885,0,4.50829,5.2,James Cox
885,0,3.419685,5.6,James Cox
1841,17297244,5.647538,6.2,Richard Shepard
1841,523511,10.416332,5.8,Richard Shepard
1841,0,8.048305,6.6,Richard Shepard
2191,2807390,10.757539,7.4,Todd Solondz
2191,744816,3.108881,6.3,Todd Solondz
2191,0,5.870319,6.9,Todd Solondz
1547,22222308,20.82778,7.1,Mike Binder
1547,21571189,12.172131,6.5,Mike Binder
1547,0,6.2464,6.4,Mike Binder
1094,44785053,21.119209,7.4,John Schlesinger
1094,24362772,3.707511,4.3,John Schlesinger
1094,0,3.996392,5.8,John Schlesinger
1835,82800000,18.186026,5.6,Richard Loncraine
1835,41512007,16.736734,6.0,Richard Loncraine
1835,0,5.107235,6.9,Richard Loncraine
657,82466670,20.679652,6.8,Fernando Meirelles
657,30641770,44.356711,8.1,Fernando Meirelles
657,19844979,17.603823,6.4,Fernando Meirelles
1269,82394288,63.848541,5.8,Kimberly Peirce
1269,11540607,15.557144,7.2,Kimberly Peirce
